tgn_uri,pleiades_uri,tgn_label,tgn_parentstring
http://vocab.getty.edu/tgn/7010828,http://pleiades.stoa.org/places/599672,Íos,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010828,http://pleiades.stoa.org/places/599673,Íos,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010837,http://pleiades.stoa.org/places/570205,Dyme,"Achaḯa, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010843,http://pleiades.stoa.org/places/589886,Khaniá,"Khaniá, Kríti, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010867,http://pleiades.stoa.org/places/570348,Cea,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010869,http://pleiades.stoa.org/places/570400,Kíthira,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010871,http://pleiades.stoa.org/places/599728,Kos,"Kos, Nísos, Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010879,http://pleiades.stoa.org/places/589802,Iráklion,"Iráklion, Kríti, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010882,http://pleiades.stoa.org/places/540783,Khalkís,"Évvoia, Nísos, Évvoia, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010883,http://pleiades.stoa.org/places/530834,Kérkira,"Kérkira, Nísos, Kérkira, Iónioi Nísoi, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010886,http://pleiades.stoa.org/places/530835,Kérkira,"Kérkira, Iónioi Nísoi, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010893,http://pleiades.stoa.org/places/540902,Lamia,"Fthiótis, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010894,http://pleiades.stoa.org/places/540905,Lárisa,"Lárisa, Thessalía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010898,http://pleiades.stoa.org/places/570424,Míloi,"Argolís, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010912,http://pleiades.stoa.org/places/79552,Towcester,"Northamptonshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7010918,http://pleiades.stoa.org/places/570459,Mandínia,"Arkadhía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010919,http://pleiades.stoa.org/places/580021,Marathon,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010920,http://pleiades.stoa.org/places/570467,Megalopolis,"Arkadhía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010922,http://pleiades.stoa.org/places/570474,Mílos,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010922,http://pleiades.stoa.org/places/570475,Mílos,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010924,http://pleiades.stoa.org/places/570479,Messíni,"Arkadhía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010929,http://pleiades.stoa.org/places/550763,Mitilíni,"Lésvos, Lésvos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7010948,http://pleiades.stoa.org/places/79651,Leicester,"Leicester, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7010967,http://pleiades.stoa.org/places/256234,Mértola,"Beja, Portugal, Europe, World"
http://vocab.getty.edu/tgn/7010978,http://pleiades.stoa.org/places/256338,Lisbon,"Lisboa, Portugal, Europe, World"
http://vocab.getty.edu/tgn/7010979,http://pleiades.stoa.org/places/236396,Cale,"Porto, Portugal, Europe, World"
http://vocab.getty.edu/tgn/7011005,http://pleiades.stoa.org/places/256438,Santarém,"Santarém, Portugal, Europe, World"
http://vocab.getty.edu/tgn/7011013,http://pleiades.stoa.org/places/570501,Náfplio,"Argolís, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011015,http://pleiades.stoa.org/places/599821,Náxos,"Náxos, Nísos, Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011016,http://pleiades.stoa.org/places/531013,Nikópolis,"Préveza, Ípiros, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011017,http://pleiades.stoa.org/places/599829,Nísiros,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011017,http://pleiades.stoa.org/places/599830,Nísiros,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011018,http://pleiades.stoa.org/places/570531,Olimbía,"Ilía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011023,http://pleiades.stoa.org/places/599867,Páros,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011023,http://pleiades.stoa.org/places/599868,Páros,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011024,http://pleiades.stoa.org/places/599871,Pátmos,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011024,http://pleiades.stoa.org/places/599872,Pátmos,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011025,http://pleiades.stoa.org/places/570567,Pátrai,"Achaḯa, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011026,http://pleiades.stoa.org/places/491687,Pella,"Pélla, Makedhonía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011028,http://pleiades.stoa.org/places/541063,Plataea,"Voíótía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011030,http://pleiades.stoa.org/places/540987,Orkhomenós,"Voíótía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011034,http://pleiades.stoa.org/places/570535,Orkhomenós,"Arkadhía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011036,http://pleiades.stoa.org/places/570640,Pílos,"Messinía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011052,http://pleiades.stoa.org/places/580100,Salamis,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011052,http://pleiades.stoa.org/places/580101,Salamis,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011053,http://pleiades.stoa.org/places/501596,Samothráki,"Samothráki, Évros, Thráki, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011053,http://pleiades.stoa.org/places/501597,Samothráki,"Samothráki, Évros, Thráki, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011054,http://pleiades.stoa.org/places/590049,Sífnos,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011057,http://pleiades.stoa.org/places/580107,Sounion,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011060,http://pleiades.stoa.org/places/108945,Reims,"Champagne-Ardenne, France, Europe, World"
http://vocab.getty.edu/tgn/7011061,http://pleiades.stoa.org/places/138537,Riom,"Auvergne, France, Europe, World"
http://vocab.getty.edu/tgn/7011065,http://pleiades.stoa.org/places/570406,Spartan,"Lakonía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011065,http://pleiades.stoa.org/places/570685,Spartan,"Lakonía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011070,http://pleiades.stoa.org/places/501635,Thásos,"Kaválla, Makedhonía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011072,http://pleiades.stoa.org/places/541140,Thermopílai,"Fthiótis, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011074,http://pleiades.stoa.org/places/570740,Tiryns,"Argolís, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011078,http://pleiades.stoa.org/places/501634,Thásos,"Thásos, Kaválla, Makedhonía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011081,http://pleiades.stoa.org/places/540837,Bolos,"Magnisía, Thessalía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011083,http://pleiades.stoa.org/places/531154,Zákinthos,"Zákinthos, Nísos, Zákinthos, Iónioi Nísoi, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011087,http://pleiades.stoa.org/places/579844,Aíyina,"Aíyina, Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011087,http://pleiades.stoa.org/places/579853,Aíyina,"Aíyina, Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011088,http://pleiades.stoa.org/places/579844,Aíyina,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011088,http://pleiades.stoa.org/places/579853,Aíyina,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011094,http://pleiades.stoa.org/places/501347,Neokhórion,"Sérrai, Makedhonía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011098,http://pleiades.stoa.org/places/570668,Sicyonian,"Kórinthos, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011116,http://pleiades.stoa.org/places/570228,Epídhavros,"Argolís, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011123,http://pleiades.stoa.org/places/590067,Síros,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011124,http://pleiades.stoa.org/places/540787,Lefktra,"Voíótía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011124,http://pleiades.stoa.org/places/540913,Lefktra,"Voíótía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011127,http://pleiades.stoa.org/places/79549,Cirencester,"Gloucestershire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011128,http://pleiades.stoa.org/places/79394,Gloucester,"Gloucestershire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011134,http://pleiades.stoa.org/places/579920,Elefsína,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011168,http://pleiades.stoa.org/places/530974,Lefkás,"Iónioi Nísoi, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011173,http://pleiades.stoa.org/places/550693,Límnos,"Lésvos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011174,http://pleiades.stoa.org/places/540960,Návpaktos,"Aitolía kai Akarnanía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011176,http://pleiades.stoa.org/places/413224,Nepi,"Viterbo, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7011182,http://pleiades.stoa.org/places/491741,Thessaloníki,"Thessaloníki, Makedhonía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011183,http://pleiades.stoa.org/places/501616,Serres,"Sérrai, Makedhonía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011190,http://pleiades.stoa.org/places/590067,Syria,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011191,http://pleiades.stoa.org/places/590074,Tínos,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011197,http://pleiades.stoa.org/places/79299,Bath,"Bath and Northeast Somerset, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011211,http://pleiades.stoa.org/places/509089189,Stonehenge,"Wiltshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011235,http://pleiades.stoa.org/places/540717,Koroneia,"Voíótía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011238,http://pleiades.stoa.org/places/570571,Perakhóra,"Kórinthos, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011252,http://pleiades.stoa.org/places/599763,Léros,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011252,http://pleiades.stoa.org/places/599764,Léros,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011262,http://pleiades.stoa.org/places/79565,Ilchester,"Somerset, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011265,http://pleiades.stoa.org/places/590030,Rhodes,"Ródos, Nísos, Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011266,http://pleiades.stoa.org/places/590031,Rhodian,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011267,http://pleiades.stoa.org/places/589815,Triánda,"Ródos, Nísos, Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011268,http://pleiades.stoa.org/places/589836,Kámiros,"Ródos, Nísos, Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011269,http://pleiades.stoa.org/places/589913,Líndhos,"Ródos, Nísos, Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011272,http://pleiades.stoa.org/places/599587,Dhílos,"Dhílos, Nisís, Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011272,http://pleiades.stoa.org/places/599588,Dhílos,"Dhílos, Nisís, Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011273,http://pleiades.stoa.org/places/599587,Dílos,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011273,http://pleiades.stoa.org/places/599588,Dílos,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011284,http://pleiades.stoa.org/places/79431,Dorchester,"Dorset, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011347,http://pleiades.stoa.org/places/599535,Astypalaia,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011374,http://pleiades.stoa.org/places/531155,Zákinthos,"Zákinthos, Iónioi Nísoi, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011384,http://pleiades.stoa.org/places/580062,Piraiévs,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011398,http://pleiades.stoa.org/places/638988,Megísti,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011398,http://pleiades.stoa.org/places/638989,Megísti,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011430,http://pleiades.stoa.org/places/79731,IOW,"England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011550,http://pleiades.stoa.org/places/226800,Bilhorod-Dnistrovs'kyy,"Odes'ka Oblast', Ukraina, Europe, World"
http://vocab.getty.edu/tgn/7011707,http://pleiades.stoa.org/places/79433,Rochester,"Medway, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011724,http://pleiades.stoa.org/places/678370,Samaria,"Yisra'el, Asia, World"
http://vocab.getty.edu/tgn/7011737,http://pleiades.stoa.org/places/79642,Staines,"Surrey, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011770,http://pleiades.stoa.org/places/570584,Petaliai,"Évvoia, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011781,http://pleiades.stoa.org/places/79574,London,"Greater London, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011790,http://pleiades.stoa.org/places/540907,Levádhia,"Voíótía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011797,http://pleiades.stoa.org/places/79623,Crayford,"Bexley, Greater London, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011798,http://pleiades.stoa.org/places/79574,London,"London, Greater London, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011799,http://pleiades.stoa.org/places/541104,Skíathos,"Magnisía, Thessalía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7011848,http://pleiades.stoa.org/places/79364,Chelmsford,"Essex, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011865,http://pleiades.stoa.org/places/79373,Kelvedon,"Essex, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011866,http://pleiades.stoa.org/places/79393,Colchester,"Essex, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011881,http://pleiades.stoa.org/places/79739,Verulamium,"Hertfordshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011908,http://pleiades.stoa.org/places/79434,Dunstable,"Bedfordshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011986,http://pleiades.stoa.org/places/110448342,Bosham,"West Sussex, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7011995,http://pleiades.stoa.org/places/89175,York,"York, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7012009,http://pleiades.stoa.org/places/854719,Cerchio,"Krym, Avtonomna Respublika, Ukraina, Europe, World"
http://vocab.getty.edu/tgn/7012039,http://pleiades.stoa.org/places/530843,Dhodhóni,"Ioánnina, Ípiros, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7012041,http://pleiades.stoa.org/places/570268,Yíthion,"Lakonía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7012042,http://pleiades.stoa.org/places/540981,Elassón,"Lárisa, Thessalía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7012044,http://pleiades.stoa.org/places/79439,Canterbury,"Kent, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7012045,http://pleiades.stoa.org/places/79420,Deva,"Cheshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7012050,http://pleiades.stoa.org/places/570491,Mycenaean,"Argolís, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7012054,http://pleiades.stoa.org/places/599581,Kos,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7012055,http://pleiades.stoa.org/places/580076,Chalándri,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7012056,http://pleiades.stoa.org/places/589748,Candia,"Ellás, Europe, World"
http://vocab.getty.edu/tgn/7012171,http://pleiades.stoa.org/places/246294,Carcassonne,"Languedoc-Roussillon, France, Europe, World"
http://vocab.getty.edu/tgn/7012244,http://pleiades.stoa.org/places/961873,Alexandria,"Mary, Türkmenistan, Asia, World"
http://vocab.getty.edu/tgn/7012244,http://pleiades.stoa.org/places/961934,Alexandria,"Mary, Türkmenistan, Asia, World"
http://vocab.getty.edu/tgn/7012250,http://pleiades.stoa.org/places/857107,Suchumi,"Apkhazeti, Sakartvelo, Asia, World"
http://vocab.getty.edu/tgn/7012263,http://pleiades.stoa.org/places/857275,P’ot’i,"lost & found/Georgia, Sakartvelo, Asia, World"
http://vocab.getty.edu/tgn/7012268,http://pleiades.stoa.org/places/863903,Tiflis,"lost & found/Georgia, Sakartvelo, Asia, World"
http://vocab.getty.edu/tgn/7012290,http://pleiades.stoa.org/places/59915,Samarkand,"Samarqand, O'zbekiston, Asia, World"
